Type,Timestamp,ProcessStepName,Parameter,Ignore Tolerance,Pump To Pressure,Pump Pressure,Step Time,Pump Time,Pressure (mTorr),Position (Deg),HF Power (W),HF Reflected Power (W),Lower Magnitude (%),Lower Phase (%),DC Bias (V),CHF3 100 (sccm),Ar 100 (sccm),O2 50 (sccm),CF4 50 (sccm),SF6 100 (sccm),Temp (C),Chiller Temp (C),Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time(Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,Process State,Elapsed Time,taskID,BatchID,LotID,recipe,UID,user
Data, 2024/06/24 19:43:37.000,Chamber Clean,Readbacks,,,7.50E-09,06:30.0,00:00.0,100.1,11.6,253,3,79.6,31.9,395.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,220.1471,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:38.000,Chamber Clean,Readbacks,,,7.50E-09,06:29.0,00:00.0,100,11.6,253,3,79.6,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,221.1791,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:39.000,Chamber Clean,Readbacks,,,7.50E-09,06:28.0,00:00.0,100,11.6,253,3,79.6,31.9,396.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,222.2251,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:40.000,Chamber Clean,Readbacks,,,7.50E-09,06:27.0,00:00.0,100,11.6,253,3,79.6,31.9,396.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,223.2391,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:41.000,Chamber Clean,Readbacks,,,7.50E-09,06:26.0,00:00.0,100.1,11.6,253,3,79.7,31.9,396.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,224.2491,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:42.000,Chamber Clean,Readbacks,,,7.50E-09,06:25.0,00:00.0,99.8,11.5,253,3,79.7,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,225.2951,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:43.000,Chamber Clean,Readbacks,,,7.50E-09,06:24.0,00:00.0,100,11.6,253,3,79.7,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,226.3401,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:44.000,Chamber Clean,Readbacks,,,7.50E-09,06:23.0,00:00.0,99.9,11.6,253,3,79.7,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,227.3691,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:45.000,Chamber Clean,Readbacks,,,7.50E-09,06:22.0,00:00.0,100.1,11.6,253,3,79.8,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,228.4331,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:46.000,Chamber Clean,Readbacks,,,7.50E-09,06:21.0,00:00.0,100,11.6,253,3,79.7,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,229.4441,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:47.000,Chamber Clean,Readbacks,,,7.50E-09,06:20.0,00:00.0,100.3,11.6,253,3,79.7,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,230.4761,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:48.000,Chamber Clean,Readbacks,,,7.50E-09,06:19.0,00:00.0,100.1,11.6,253,3,79.8,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,231.4891,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:49.000,Chamber Clean,Readbacks,,,7.50E-09,06:18.0,00:00.0,100,11.6,253,2,79.8,31.9,396.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,232.5181,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:50.000,Chamber Clean,Readbacks,,,7.50E-09,06:17.0,00:00.0,100,11.6,253,2,79.9,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,233.5471,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:51.000,Chamber Clean,Readbacks,,,7.50E-09,06:16.0,00:00.0,100,11.6,253,2,79.9,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,234.5771,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:52.000,Chamber Clean,Readbacks,,,7.50E-09,06:15.0,00:00.0,100,11.6,253,2,79.9,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,235.6221,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:53.000,Chamber Clean,Readbacks,,,7.50E-09,06:14.0,00:00.0,100,11.6,253,2,80,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,236.6361,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:54.000,Chamber Clean,Readbacks,,,7.50E-09,06:13.0,00:00.0,100,11.6,253,2,80,31.9,396.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,237.6681,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:55.000,Chamber Clean,Readbacks,,,7.50E-09,06:12.0,00:00.0,100,11.6,253,2,80,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,238.6791,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:56.000,Chamber Clean,Readbacks,,,7.50E-09,06:11.0,00:00.0,100,11.6,253,2,79.9,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,239.7121,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:57.000,Chamber Clean,Readbacks,,,7.50E-09,06:10.0,00:00.0,100.1,11.6,253,2,79.9,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,240.7411,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:58.000,Chamber Clean,Readbacks,,,7.50E-09,06:09.0,00:00.0,100,11.6,253,2,79.9,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,241.7531,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:43:59.000,Chamber Clean,Readbacks,,,7.50E-09,06:08.0,00:00.0,100,11.6,253,2,79.9,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,242.8141,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:00.000,Chamber Clean,Readbacks,,,7.50E-09,06:07.0,00:00.0,100.1,11.6,253,2,79.9,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,243.8431,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:01.000,Chamber Clean,Readbacks,,,7.50E-09,06:06.0,00:00.0,100,11.6,253,2,79.8,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,244.8571,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:02.000,Chamber Clean,Readbacks,,,7.50E-09,06:05.0,00:00.0,100,11.6,253,2,79.8,31.9,396.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,245.8711,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:03.000,Chamber Clean,Readbacks,,,7.50E-09,06:03.0,00:00.0,100.1,11.6,253,2,79.8,31.9,396.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,246.8851,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:04.000,Chamber Clean,Readbacks,,,7.50E-09,06:02.0,00:00.0,100.1,11.6,253,2,79.8,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,247.9312,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:05.000,Chamber Clean,Readbacks,,,7.50E-09,06:01.0,00:00.0,100,11.6,253,2,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,248.9931,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:06.000,Chamber Clean,Readbacks,,,7.50E-09,06:00.0,00:00.0,99.9,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,250.0211,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:07.000,Chamber Clean,Readbacks,,,7.50E-09,05:59.0,00:00.0,100.2,11.6,253,3,79.7,31.9,396.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,251.0341,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:08.000,Chamber Clean,Readbacks,,,7.50E-09,05:58.0,00:00.0,100,11.6,253,3,79.7,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,252.0482,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:09.000,Chamber Clean,Readbacks,,,7.50E-09,05:57.0,00:00.0,99.9,11.6,253,2,79.7,31.9,396.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,253.0782,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:10.000,Chamber Clean,Readbacks,,,7.50E-09,05:56.0,00:00.0,99.9,11.6,253,2,79.7,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,254.1082,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:11.000,Chamber Clean,Readbacks,,,7.50E-09,05:55.0,00:00.0,100,11.6,253,3,79.7,31.9,396.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,255.1212,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:12.000,Chamber Clean,Readbacks,,,7.50E-09,05:54.0,00:00.0,100.1,11.6,253,3,79.7,31.9,396.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,256.1822,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:13.000,Chamber Clean,Readbacks,,,7.50E-09,05:53.0,00:00.0,100,11.6,253,3,79.7,31.9,397.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,257.2281,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:14.000,Chamber Clean,Readbacks,,,7.50E-09,05:52.0,00:00.0,100,11.6,253,2,79.7,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,258.2571,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:15.000,Chamber Clean,Readbacks,,,7.50E-09,05:51.0,00:00.0,100,11.6,253,3,79.7,31.9,396.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,259.3041,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:16.000,Chamber Clean,Readbacks,,,7.50E-09,05:50.0,00:00.0,99.9,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,260.3492,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:17.000,Chamber Clean,Readbacks,,,7.50E-09,05:49.0,00:00.0,100,11.6,253,3,79.7,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,261.3611,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:18.000,Chamber Clean,Readbacks,,,7.50E-09,05:48.0,00:00.0,100,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,262.3752,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:19.000,Chamber Clean,Readbacks,,,7.50E-09,05:47.0,00:00.0,100.1,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,263.3892,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:20.000,Chamber Clean,Readbacks,,,7.50E-09,05:46.0,00:00.0,100.1,11.6,253,3,79.7,31.9,396.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,264.4052,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:21.000,Chamber Clean,Readbacks,,,7.50E-09,05:45.0,00:00.0,100,11.6,253,3,79.7,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,265.4171,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:22.000,Chamber Clean,Readbacks,,,7.50E-09,05:44.0,00:00.0,100,11.6,253,3,79.7,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,266.4781,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:23.000,Chamber Clean,Readbacks,,,7.50E-09,05:43.0,00:00.0,100.2,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,267.4922,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:24.000,Chamber Clean,Readbacks,,,7.50E-09,05:42.0,00:00.0,99.9,11.6,253,3,79.7,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,268.5062,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:25.000,Chamber Clean,Readbacks,,,7.50E-09,05:41.0,00:00.0,99.9,11.6,253,3,79.7,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,269.5202,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:26.000,Chamber Clean,Readbacks,,,7.50E-09,05:40.0,00:00.0,100,11.6,253,3,79.7,31.9,397.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,270.5502,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:27.000,Chamber Clean,Readbacks,,,7.50E-09,05:39.0,00:00.0,100,11.6,253,3,79.8,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,271.6122,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:28.000,Chamber Clean,Readbacks,,,7.50E-09,05:38.0,00:00.0,100,11.6,253,3,79.8,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,272.6582,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:29.000,Chamber Clean,Readbacks,,,7.50E-09,05:37.0,00:00.0,100,11.6,253,3,79.8,31.9,396.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,273.6722,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:30.000,Chamber Clean,Readbacks,,,7.50E-09,05:36.0,00:00.0,100.1,11.7,253,3,79.7,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,274.7022,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:31.000,Chamber Clean,Readbacks,,,7.50E-09,05:35.0,00:00.0,99.9,11.7,253,3,79.7,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,275.7292,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:32.000,Chamber Clean,Readbacks,,,7.50E-09,05:34.0,00:00.0,99.8,11.6,253,3,79.8,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,276.7742,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:33.000,Chamber Clean,Readbacks,,,7.50E-09,05:33.0,00:00.0,100,11.6,253,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,277.7902,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:34.000,Chamber Clean,Readbacks,,,7.50E-09,05:32.0,00:00.0,100,11.6,253,3,79.8,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,278.8172,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:35.000,Chamber Clean,Readbacks,,,7.50E-09,05:31.0,00:00.0,100.1,11.6,253,3,79.8,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,279.8472,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:36.000,Chamber Clean,Readbacks,,,7.50E-09,05:29.0,00:00.0,100,11.6,253,3,79.7,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,280.8772,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:37.000,Chamber Clean,Readbacks,,,7.50E-09,05:28.0,00:00.0,100,11.6,253,3,79.7,31.9,396.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,281.9062,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:38.000,Chamber Clean,Readbacks,,,7.50E-09,05:27.0,00:00.0,100,11.6,253,3,79.8,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,282.9202,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:39.000,Chamber Clean,Readbacks,,,7.50E-09,05:26.0,00:00.0,100,11.6,253,3,79.8,31.9,397.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,283.9342,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:40.000,Chamber Clean,Readbacks,,,7.50E-09,05:25.0,00:00.0,100,11.5,253,3,79.8,31.9,397.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,284.9502,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:41.000,Chamber Clean,Readbacks,,,7.50E-09,05:24.0,00:00.0,100,11.5,253,3,79.8,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,285.9932,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:42.000,Chamber Clean,Readbacks,,,7.50E-09,05:23.0,00:00.0,100.1,11.7,253,3,79.8,31.9,396.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,287.0382,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:43.000,Chamber Clean,Readbacks,,,7.50E-09,05:22.0,00:00.0,99.9,11.7,253,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,288.0522,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:44.000,Chamber Clean,Readbacks,,,7.50E-09,05:21.0,00:00.0,99.9,11.6,253,3,79.8,31.9,396.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,289.0672,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:45.000,Chamber Clean,Readbacks,,,7.50E-09,05:20.0,00:00.0,100,11.6,253,3,79.9,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,290.0822,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:46.000,Chamber Clean,Readbacks,,,7.50E-09,05:19.0,00:00.0,100.1,11.6,253,3,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,291.1103,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:47.000,Chamber Clean,Readbacks,,,7.50E-09,05:18.0,00:00.0,100.1,11.6,253,3,79.9,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,292.1393,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:48.000,Chamber Clean,Readbacks,,,7.50E-09,05:17.0,00:00.0,100,11.6,253,3,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,293.1533,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:49.000,Chamber Clean,Readbacks,,,7.50E-09,05:16.0,00:00.0,99.8,11.6,252,3,79.9,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,294.1833,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:50.000,Chamber Clean,Readbacks,,,7.50E-09,05:15.0,00:00.0,100,11.6,253,2,79.9,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,295.2283,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
